"Id","AddedDatetimeOffset","LoadNum","LoadMaxEarlyShipDate","TradingPartnerName","TradingPartnerNum","OrigLocName","OrigCityName","OriginState","OrigPostalCode","OrigLatitude","OrigLongitude","LocName","CityName","StateCode","PostalCode","Latitude","Longitude","StopType","OrderList","Dist_FromPrevStop","DurationTransitTimeFromPrevStop","StopNum","OrdCount","HandlingUnitCountTotPlanned","PieceCountTotPlanned","WtBase_NetTotPlanned","DateTime_Appointment","DateTime_ActualArrival","DateTime_ActualDeparture"
"1126","2026-02-05 12:20:04","L100562","2026-02-05","Kansas City Retail Partner","CUST-2490","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100562","439","8.8","2","1","21","840","25048","2026-02-05 18:30","2026-02-05 18:30","2026-02-05 19:02"
"1127","2026-02-09 12:20:04","L100563","2026-02-09","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100563","0","0","1","1","18","720","40517","2026-02-09 06:00","2026-02-09 06:00","2026-02-09 08:11"
"1128","2026-02-09 12:20:04","L100563","2026-02-09","Chicago Retail Partner","CUST-7226","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100563","410","8.2","2","1","18","720","40517","2026-02-09 16:23","2026-02-09 16:23","2026-02-09 17:29"
"1129","2026-02-11 12:20:04","L100564","2026-02-11","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100564","0","0","1","1","19","760","25892","2026-02-11 09:00","2026-02-11 09:00","2026-02-11 11:22"
"1130","2026-02-11 12:20:04","L100564","2026-02-11","Kansas City Retail Partner","CUST-5358","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100564","439","8.8","2","1","19","760","25892","2026-02-11 20:10","2026-02-11 20:10","2026-02-11 20:43"
"1131","2026-02-13 12:20:04","L100565","2026-02-13","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100565","0","0","1","1","24","960","38035","2026-02-13 06:00","2026-02-13 06:00","2026-02-13 08:02"
"1132","2026-02-13 12:20:04","L100565","2026-02-13","Chicago Retail Partner","CUST-6574","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100565","410","8.2","2","1","24","960","38035","2026-02-13 16:14","2026-02-13 16:14","2026-02-13 17:32"
"1133","2026-02-10 12:20:04","L100566","2026-02-10","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100566","0","0","1","1","21","840","40190","2026-02-10 09:00","2026-02-10 09:00","2026-02-10 11:26"
"1134","2026-02-10 12:20:04","L100566","2026-02-10","Louisville Retail Partner","CUST-8944","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100566","684","13.7","2","1","21","840","40190","2026-02-11 01:08","2026-02-11 01:08","2026-02-11 02:24"
"1135","2026-02-14 12:20:04","L100567","2026-02-14","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100567","0","0","1","1","19","760","43788","2026-02-14 09:00","2026-02-14 09:00","2026-02-14 11:14"
"1136","2026-02-14 12:20:04","L100567","2026-02-14","Louisville Retail Partner","CUST-7542","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100567","684","13.7","2","1","19","760","43788","2026-02-15 00:56","2026-02-15 00:56","2026-02-15 02:24"
"1137","2026-02-14 12:20:04","L100568","2026-02-14","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100568","0","0","1","1","23","920","23252","2026-02-14 09:00","2026-02-14 09:00","2026-02-14 10:03"
"1138","2026-02-14 12:20:04","L100568","2026-02-14","Kansas City Retail Partner","CUST-1398","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100568","439","8.8","2","1","23","920","23252","2026-02-14 18:51","2026-02-14 18:51","2026-02-14 20:10"
"1139","2026-02-19 12:20:04","L100569","2026-02-19","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100569","0","0","1","1","20","800","36336","2026-02-19 06:00","2026-02-19 06:00","2026-02-19 08:22"
"1140","2026-02-19 12:20:04","L100569","2026-02-19","Chicago Retail Partner","CUST-9981","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100569","410","8.2","2","1","20","800","36336","2026-02-19 16:34","2026-02-19 16:34","2026-02-19 17:31"
"1141","2026-02-21 12:20:04","L100570","2026-02-21","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100570","0","0","1","1","18","720","40469","2026-02-21 09:00","2026-02-21 09:00","2026-02-21 11:52"
"1142","2026-02-21 12:20:04","L100570","2026-02-21","Kansas City Retail Partner","CUST-9024","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100570","439","8.8","2","1","18","720","40469","2026-02-21 20:40","2026-02-21 20:40","2026-02-21 21:15"
"1143","2026-02-18 12:20:04","L100571","2026-02-18","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100571","0","0","1","1","25","1000","29629","2026-02-18 07:00","2026-02-18 07:00","2026-02-18 09:48"
"1144","2026-02-18 12:20:04","L100571","2026-02-18","Louisville Retail Partner","CUST-5624","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100571","684","13.7","2","1","25","1000","29629","2026-02-18 23:30","2026-02-18 23:30","2026-02-19 00:36"
"1145","2026-02-18 12:20:04","L100572","2026-02-18","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100572","0","0","1","1","24","960","25293","2026-02-18 09:00","2026-02-18 09:00","2026-02-18 10:35"
"1146","2026-02-18 12:20:04","L100572","2026-02-18","Chicago Retail Partner","CUST-6763","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100572","410","8.2","2","1","24","960","25293","2026-02-18 18:47","2026-02-18 18:47","2026-02-18 19:22"
"1147","2026-02-25 12:20:04","L100573","2026-02-25","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100573","0","0","1","1","20","800","35521","2026-02-25 06:00","2026-02-25 06:00","2026-02-25 07:54"
"1148","2026-02-25 12:20:04","L100573","2026-02-25","Kansas City Retail Partner","CUST-5200","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100573","439","8.8","2","1","20","800","35521","2026-02-25 16:42","2026-02-25 16:42","2026-02-25 18:07"
"1149","2026-02-27 12:20:04","L100574","2026-02-27","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100574","0","0","1","1","26","1040","22594","2026-02-27 09:00","2026-02-27 09:00","2026-02-27 10:54"
"1150","2026-02-27 12:20:04","L100574","2026-02-27","Louisville Retail Partner","CUST-6376","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100574","684","13.7","2","1","26","1040","22594","2026-02-28 00:36","2026-02-28 00:36","2026-02-28 01:51"
"1151","2026-02-25 12:20:04","L100575","2026-02-25","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100575","0","0","1","1","21","840","29510","2026-02-25 09:00","2026-02-25 09:00","2026-02-25 11:46"
"1152","2026-02-25 12:20:04","L100575","2026-02-25","Louisville Retail Partner","CUST-7834","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100575","684","13.7","2","1","21","840","29510","2026-02-26 01:28","2026-02-26 01:28","2026-02-26 02:27"
"1153","2026-02-27 12:20:04","L100576","2026-02-27","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100576","0","0","1","1","26","1040","22036","2026-02-27 09:00","2026-02-27 09:00","2026-02-27 10:36"
"1154","2026-02-27 12:20:04","L100576","2026-02-27","Louisville Retail Partner","CUST-1378","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100576","684","13.7","2","1","26","1040","22036","2026-02-28 00:18","2026-02-28 00:18","2026-02-28 01:02"
"1155","2026-02-26 12:20:04","L100577","2026-02-26","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100577","0","0","1","1","24","960","26037","2026-02-26 09:00","2026-02-26 09:00","2026-02-26 11:05"
"1156","2026-02-26 12:20:04","L100577","2026-02-26","Louisville Retail Partner","CUST-2916","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100577","684","13.7","2","1","24","960","26037","2026-02-27 00:47","2026-02-27 00:47","2026-02-27 01:50"
"1157","2026-02-26 12:20:04","L100578","2026-02-26","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100578","0","0","1","1","18","720","41946","2026-02-26 06:00","2026-02-26 06:00","2026-02-26 07:06"
"1158","2026-02-26 12:20:04","L100578","2026-02-26","Louisville Retail Partner","CUST-2878","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100578","684","13.7","2","1","18","720","41946","2026-02-26 20:48","2026-02-26 20:48","2026-02-26 21:53"
"1159","2026-03-02 12:20:04","L100579","2026-03-02","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100579","0","0","1","1","23","920","32677","2026-03-02 07:00","2026-03-02 07:00","2026-03-02 09:48"
"1160","2026-03-02 12:20:04","L100579","2026-03-02","Louisville Retail Partner","CUST-1620","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100579","684","13.7","2","1","23","920","32677","2026-03-02 23:30","2026-03-02 23:30","2026-03-03 00:15"
"1161","2026-03-08 12:20:04","L100580","2026-03-08","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100580","0","0","1","1","24","960","39523","2026-03-08 06:00","2026-03-08 06:00","2026-03-08 07:30"
"1162","2026-03-08 12:20:04","L100580","2026-03-08","Kansas City Retail Partner","CUST-5857","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100580","439","8.8","2","1","24","960","39523","2026-03-08 16:18","2026-03-08 16:18","2026-03-08 16:52"
"1163","2026-03-05 12:20:04","L100581","2026-03-05","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100581","0","0","1","1","24","960","25287","2026-03-05 08:00","2026-03-05 08:00","2026-03-05 09:40"
"1164","2026-03-05 12:20:04","L100581","2026-03-05","Louisville Retail Partner","CUST-5355","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100581","684","13.7","2","1","24","960","25287","2026-03-05 23:22","2026-03-05 23:22","2026-03-06 00:24"
"1165","2026-03-05 12:20:04","L100582","2026-03-05","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100582","0","0","1","1","20","800","21279","2026-03-05 06:00","2026-03-05 06:00","2026-03-05 07:43"
"1166","2026-03-05 12:20:04","L100582","2026-03-05","Chicago Retail Partner","CUST-7340","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100582","410","8.2","2","1","20","800","21279","2026-03-05 15:55","2026-03-05 15:55","2026-03-05 16:29"
"1167","2026-03-07 12:20:04","L100583","2026-03-07","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100583","0","0","1","1","22","880","29452","2026-03-07 09:00","2026-03-07 09:00","2026-03-07 11:43"
"1168","2026-03-07 12:20:04","L100583","2026-03-07","Chicago Retail Partner","CUST-1171","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100583","410","8.2","2","1","22","880","29452","2026-03-07 19:55","2026-03-07 19:55","2026-03-07 20:26"
"1169","2026-03-11 12:20:04","L100584","2026-03-11","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100584","0","0","1","1","18","720","33179","2026-03-11 07:00","2026-03-11 07:00","2026-03-11 08:39"
"1170","2026-03-11 12:20:04","L100584","2026-03-11","Louisville Retail Partner","CUST-1632","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100584","684","13.7","2","1","18","720","33179","2026-03-11 22:21","2026-03-11 22:21","2026-03-11 22:52"
"1171","2026-03-10 12:20:04","L100585","2026-03-10","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100585","0","0","1","1","22","880","32968","2026-03-10 08:00","2026-03-10 08:00","2026-03-10 10:05"
"1172","2026-03-10 12:20:04","L100585","2026-03-10","Louisville Retail Partner","CUST-3273","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100585","684","13.7","2","1","22","880","32968","2026-03-10 23:47","2026-03-10 23:47","2026-03-11 01:02"
"1173","2026-03-11 12:20:04","L100586","2026-03-11","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100586","0","0","1","1","18","720","23216","2026-03-11 09:00","2026-03-11 09:00","2026-03-11 11:44"
"1174","2026-03-11 12:20:04","L100586","2026-03-11","Louisville Retail Partner","CUST-2191","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100586","684","13.7","2","1","18","720","23216","2026-03-12 01:26","2026-03-12 01:26","2026-03-12 02:21"
"1175","2026-03-14 12:20:04","L100587","2026-03-14","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100587","0","0","1","1","26","1040","35058","2026-03-14 09:00","2026-03-14 09:00","2026-03-14 11:24"
"1176","2026-03-14 12:20:04","L100587","2026-03-14","Kansas City Retail Partner","CUST-1613","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100587","439","8.8","2","1","26","1040","35058","2026-03-14 20:12","2026-03-14 20:12","2026-03-14 20:44"
"1177","2026-03-12 12:20:04","L100588","2026-03-12","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100588","0","0","1","1","23","920","22896","2026-03-12 06:00","2026-03-12 06:00","2026-03-12 08:22"
"1178","2026-03-12 12:20:04","L100588","2026-03-12","Kansas City Retail Partner","CUST-7605","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100588","439","8.8","2","1","23","920","22896","2026-03-12 17:10","2026-03-12 17:10","2026-03-12 18:08"
"1179","2026-03-22 12:20:04","L100589","2026-03-22","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100589","0","0","1","1","19","760","35108","2026-03-22 09:00","2026-03-22 09:00","2026-03-22 11:54"
"1180","2026-03-22 12:20:04","L100589","2026-03-22","Louisville Retail Partner","CUST-5867","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100589","684","13.7","2","1","19","760","35108","2026-03-23 01:36","2026-03-23 01:36","2026-03-23 02:19"
"1181","2026-03-21 12:20:04","L100590","2026-03-21","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100590","0","0","1","1","18","720","35362","2026-03-21 09:00","2026-03-21 09:00","2026-03-21 11:29"
"1182","2026-03-21 12:20:04","L100590","2026-03-21","Chicago Retail Partner","CUST-4687","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100590","410","8.2","2","1","18","720","35362","2026-03-21 19:41","2026-03-21 19:41","2026-03-21 21:07"
"1183","2026-03-16 12:20:04","L100591","2026-03-16","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100591","0","0","1","1","24","960","38822","2026-03-16 07:00","2026-03-16 07:00","2026-03-16 09:39"
"1184","2026-03-16 12:20:04","L100591","2026-03-16","Louisville Retail Partner","CUST-4232","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100591","684","13.7","2","1","24","960","38822","2026-03-16 23:21","2026-03-16 23:21","2026-03-17 00:08"
"1185","2026-03-20 12:20:04","L100592","2026-03-20","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100592","0","0","1","1","21","840","24190","2026-03-20 06:00","2026-03-20 06:00","2026-03-20 08:07"
"1186","2026-03-20 12:20:04","L100592","2026-03-20","Kansas City Retail Partner","CUST-1926","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100592","439","8.8","2","1","21","840","24190","2026-03-20 16:55","2026-03-20 16:55","2026-03-20 18:11"
"1187","2026-03-17 12:20:04","L100593","2026-03-17","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100593","0","0","1","1","22","880","26056","2026-03-17 09:00","2026-03-17 09:00","2026-03-17 10:21"
"1188","2026-03-17 12:20:04","L100593","2026-03-17","Chicago Retail Partner","CUST-6266","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100593","410","8.2","2","1","22","880","26056","2026-03-17 18:33","2026-03-17 18:33","2026-03-17 19:26"
"1189","2026-03-27 12:20:04","L100594","2026-03-27","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100594","0","0","1","1","19","760","27242","2026-03-27 08:00","2026-03-27 08:00","2026-03-27 10:39"
"1190","2026-03-27 12:20:04","L100594","2026-03-27","Kansas City Retail Partner","CUST-6924","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100594","439","8.8","2","1","19","760","27242","2026-03-27 19:27","2026-03-27 19:27","2026-03-27 20:44"
"1191","2026-03-28 12:20:04","L100595","2026-03-28","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100595","0","0","1","1","24","960","39992","2026-03-28 09:00","2026-03-28 09:00","2026-03-28 10:48"
"1192","2026-03-28 12:20:04","L100595","2026-03-28","Louisville Retail Partner","CUST-4622","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100595","684","13.7","2","1","24","960","39992","2026-03-29 00:30","2026-03-29 00:30","2026-03-29 01:37"
"1193","2026-03-23 12:20:04","L100596","2026-03-23","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100596","0","0","1","1","23","920","32412","2026-03-23 07:00","2026-03-23 07:00","2026-03-23 08:00"
"1194","2026-03-23 12:20:04","L100596","2026-03-23","Louisville Retail Partner","CUST-3138","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100596","684","13.7","2","1","23","920","32412","2026-03-23 21:42","2026-03-23 21:42","2026-03-23 22:42"
"1195","2026-04-03 12:20:04","L100597","2026-04-03","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100597","0","0","1","1","20","800","24911","2026-04-03 07:00","2026-04-03 07:00","2026-04-03 08:33"
"1196","2026-04-03 12:20:04","L100597","2026-04-03","Kansas City Retail Partner","CUST-5444","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100597","439","8.8","2","1","20","800","24911","2026-04-03 17:21","2026-04-03 17:21","2026-04-03 18:04"
"1197","2026-03-30 12:20:04","L100598","2026-03-30","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100598","0","0","1","1","24","960","31790","2026-03-30 06:00","2026-03-30 06:00","2026-03-30 07:56"
"1198","2026-03-30 12:20:04","L100598","2026-03-30","Chicago Retail Partner","CUST-9370","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100598","410","8.2","2","1","24","960","31790","2026-03-30 16:08","2026-03-30 16:08","2026-03-30 16:57"
"1199","2026-04-05 12:20:04","L100599","2026-04-05","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100599","0","0","1","1","25","1000","40304","2026-04-05 08:00","2026-04-05 08:00","2026-04-05 09:40"
"1200","2026-04-05 12:20:04","L100599","2026-04-05","Chicago Retail Partner","CUST-9345","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100599","410","8.2","2","1","25","1000","40304","2026-04-05 17:52","2026-04-05 17:52","2026-04-05 19:08"
"1201","2026-04-08 12:20:04","L100600","2026-04-08","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100600","0","0","1","1","23","920","23700","2026-04-08 08:00","2026-04-08 08:00","2026-04-08 09:06"
"1202","2026-04-08 12:20:04","L100600","2026-04-08","Louisville Retail Partner","CUST-3786","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Louisville, KY","Louisville","KY","","38.2527","-85.7585","Delivery","PO-L100600","684","13.7","2","1","23","920","23700","2026-04-08 22:48","2026-04-08 22:48","2026-04-08 23:23"
"1203","2026-04-10 12:20:04","L100601","2026-04-10","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100601","0","0","1","1","21","840","30096","2026-04-10 09:00","2026-04-10 09:00","2026-04-10 11:51"
"1204","2026-04-10 12:20:04","L100601","2026-04-10","Kansas City Retail Partner","CUST-1271","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Kansas City, MO","Kansas City","MO","","39.0997","-94.5786","Delivery","PO-L100601","439","8.8","2","1","21","840","30096","2026-04-10 20:39","2026-04-10 20:39","2026-04-10 21:20"
"1205","2026-04-10 12:20:04","L100602","2026-04-10","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100602","0","0","1","1","25","1000","34691","2026-04-10 07:00","2026-04-10 07:00","2026-04-10 09:45"
"1206","2026-04-10 12:20:04","L100602","2026-04-10","Chicago Retail Partner","CUST-9795","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Chicago, IL","Chicago","IL","","41.8781","-87.6298","Delivery","PO-L100602","410","8.2","2","1","25","1000","34691","2026-04-10 17:57","2026-04-10 17:57","2026-04-10 18:40"
"1207","2026-04-07 12:20:04","L100603","2026-04-07","Arendelle Distribution","DIV3","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Minneapolis, MN","Minneapolis","MN","","44.9778","-93.265","Pickup","PO-L100603","0","0","1","1","23","920","33484","2026-04-07 06:00","2026-04-07 06:00","2026-04-07 08:08"
